"page","text","x0","x1","top","bottom","page_width","font_name","font_size","line_center","page_center","center_score","left_ratio","width_ratio","is_all_caps","label"
"5","primer (pasar tempat produk dijual pertama kali) termasuk dalam","113.45","523.886","566.03","578.03","595.4","BCDEEE+BookmanOldStyle","12.0","318.668","297.7","0.035216661068189485","0.19054417198522003","0.6893449781659389","False","LAMPIRAN"
"5","golongan pokok ini.","113.45","228.83","580.02","592.02","595.4","BCDEEE+BookmanOldStyle","12.0","171.14000000000001","297.7","0.21256298286865968","0.19054417198522003","0.19378569029224055","False","LAMPIRAN"
"5","Kegiatan konstruksi lahan seperti pembuatan petak-petak sawah,","113.45","524.51","594.03","606.03","595.4","BCDEEE+BookmanOldStyle","12.0","318.98","297.7","0.035740678535438414","0.19054417198522003","0.6903930131004367","False","LAMPIRAN"
"5","saluran irigasi, saluran pembuangan air, serta pembersihan dan","113.45","524.0059999999997","608.23","620.23","595.4","BCDEEE+BookmanOldStyle","12.0","318.7279999999999","297.7","0.03531743365804486","0.19054417198522003","0.6895465233456496","False","LAMPIRAN"
"5","perbaikan lahan untuk pertanian tidak termasuk di sini, tetapi","113.45","524.0540000000001","622.25","634.25","595.4","BCDEEE+BookmanOldStyle","12.0","318.75200000000007","297.7","0.035357742693987365","0.19054417198522003","0.6896271414175347","False","LAMPIRAN"
"5","termasuk dalam kategori konstruksi (F). Pembeli dan asosiasi","113.45","524.0899999999999","636.45","648.45","595.4","BCDEEE+BookmanOldStyle","12.0","318.77","297.7","0.03538797447094389","0.19054417198522003","0.6896876049714477","False","LAMPIRAN"
"5","kooperatif yang bergerak di bidang pemasaran hasil pertanian","113.45","524.038","650.45","662.45","595.4","BCDEEE+BookmanOldStyle","12.0","318.744","297.7","0.03534430634867323","0.19054417198522003","0.6896002687269064","False","LAMPIRAN"
"5","diklasifikasikan pada kategori G.","113.45","307.20199999999994","664.6500000000001","676.6500000000001","595.4","BCDEEE+BookmanOldStyle","12.0","210.32599999999996","297.7","0.146748404433994","0.19054417198522003","0.325414847161572","False","LAMPIRAN"
"5","011 PERTANIAN TANAMAN SEMUSIM","70.825","311.98999999999995","692.65","704.65","595.4","BCDEEE+BookmanOldStyle","12.0","191.40749999999997","297.7","0.17852284178703395","0.11895364460866645","0.4050470272085992","True","LAMPIRAN"
"5","Golongan ini mencakup kegiatan penanaman tanaman yang","113.45","523.946","706.85","718.85","595.4","BCDEEE+BookmanOldStyle","12.0","318.69800000000004","297.7","0.03526704736311731","0.19054417198522003","0.6894457507557945","False","LAMPIRAN"
"5","berlangsung tidak lebih dari dua musim panen, termasuk penanaman","113.45","524.078","720.85","732.85","595.4","BCDEEE+BookmanOldStyle","12.0","318.764","297.7","0.03537789721195839","0.19054417198522003","0.6896674504534767","False","LAMPIRAN"
"5","tanaman untuk menghasilkan benih berupa biji/seed. Golongan ini","113.45","524.2700000000002","735.08","747.08","595.4","BCDEEE+BookmanOldStyle","12.0","318.8600000000001","297.7","0.035539133355727476","0.19054417198522003","0.6899899227410149","False","LAMPIRAN"
"5","juga mencakup kegiatan penanaman tanaman semusim di area atau","113.45","523.994","749.08","761.08","595.4","BCDEEE+BookmanOldStyle","12.0","318.72200000000004","297.7","0.03530735639905954","0.19054417198522003","0.6895263688276789","False","LAMPIRAN"
"5","lokasi hutan (agroforestry), termasuk penanaman tanaman semusim","113.45","524.226","763.28","775.28","595.4","BCDEEE+BookmanOldStyle","12.0","318.838","297.7","0.035502183406113594","0.19054417198522003","0.6899160228417871","False","LAMPIRAN"
"5","yang bertujuan untuk penyerapan dan penyimpanan karbon secara","113.45","524.054","777.28","789.28","595.4","BCDEEE+BookmanOldStyle","12.0","318.752","297.7","0.035357742693987275","0.19054417198522003","0.6896271414175345","False","LAMPIRAN"
"5","alami, serta penjualan kredit karbon atau sertifikat pengurangan","113.45","524.126","791.27","803.27","595.4","BCDEEE+BookmanOldStyle","12.0","318.788","297.7","0.03541820624790061","0.19054417198522003","0.6897480685253611","False","LAMPIRAN"
"5","emisi sebagai hasil dari kegiatan tersebut. Golongan ini tidak","113.45","524.1020000000003","805.48","817.48","595.4","BCDEEE+BookmanOldStyle","12.000000000000014","318.7760000000002","297.7","0.03539805172992978","0.19054417198522003","0.6897077594894194","False","LAMPIRAN"
"5","mencakup","113.45","175.058","819.48","831.48","595.4","BCDEEE+BookmanOldStyle","12.0","144.254","297.7","0.25771918038293584","0.19054417198522003","0.10347329526368826","False","LAMPIRAN"
"5","- kegiatan pembenihan tanaman yang berupa semaian","116.85","524.0139999999999","833.6750000000001","845.6750000000001","595.4","BCDEEE+BookmanOldStyle","12.0","320.43199999999996","297.7","0.03817937520994285","0.1962546187437017","0.6838495129324822","False","LAMPIRAN"
"5","benih/seedling, lihat subgolongan 0130;","134.65","372.6219999999999","847.7","859.7","595.4","BCDEEE+BookmanOldStyle","12.0","253.63599999999997","297.7","0.07400738998992278","0.22615048706751764","0.3996842458851191","False","LAMPIRAN"
"6","- 6 -","292.5","317.1","37.30000000000007","49.30000000000007","595.4","BCDEEE+BookmanOldStyle","12.0","304.8","297.7","0.011924756466241221","0.49126637554585156","0.04131676184077935","False","HALAMAN"
"6","- jasa penunjang pertanian dan jasa pascapanen atas dasar balas","116.85","524.0859999999998","72.73000000000002","84.73000000000002","595.4","BCDEEE+BookmanOldStyle","12.0","320.4679999999999","297.7","0.03823983876385609","0.1962546187437017","0.6839704400403087","False","LAMPIRAN"
"6","jasa atau kontrak, lihat golongan 016.","134.65","359.6859999999999","86.92000000000007","98.92000000000007","595.4","BCDEEE+BookmanOldStyle","12.0","247.16799999999995","297.7","0.0848706751763521","0.22615048706751764","0.37795767551226056","False","LAMPIRAN"
"6","0111 PERTANIAN SEREALIA (BUKAN PADI), ANEKA KACANG, DAN BIJI-","70.825","524.5799999999999","115.13000000000011","127.13000000000011","595.4","BCDEEE+BookmanOldStyle","12.0","297.7025","297.7","4.198857910644485e-06","0.11895364460866645","0.7621011084984883","True","LAMPIRAN"
"6","BIJIAN PENGHASIL MINYAK","113.45","282.18199999999996","129.1300000000001","141.1300000000001","595.4","BCDEEE+BookmanOldStyle","12.0","197.81599999999997","297.7","0.16775948941887808","0.19054417198522003","0.2833926771918038","True","LAMPIRAN"
"6","Subgolongan ini mencakup semua jenis pertanian tanaman serealia,","113.45","524.0540000000001","143.33000000000004","155.33000000000004","595.4","BCDEEE+BookmanOldStyle","12.0","318.75200000000007","297.7","0.035357742693987365","0.19054417198522003","0.6896271414175347","False","LAMPIRAN"
"6","aneka kacang, dan biji-bijian penghasil minyak di lahan terbuka","113.45","524.244","157.33000000000004","169.33000000000004","595.4","BCDEEE+BookmanOldStyle","12.0","318.84700000000004","297.7","0.03551729929459195","0.19054417198522003","0.6899462546187438","False","LAMPIRAN"
"6","untuk memperoleh hasil panen atau untuk memproduksi benih yang","113.45","524.1140000000001","171.55000000000007","183.55000000000007","595.4","BCDEEE+BookmanOldStyle","12.0","318.7820000000001","297.7","0.0354081289889152","0.19054417198522003","0.6897279140073903","False","LAMPIRAN"
"6","berupa biji. Pertanian tanaman-tanaman ini seringkali","113.45","524.414","185.55000000000007","197.55000000000007","595.4","BCDEEE+BookmanOldStyle","12.0","318.932","297.7","0.03566006046355396","0.19054417198522003","0.6902317769566678","False","LAMPIRAN"
"6","dikombinasikan dalam suatu unit pertanian.","113.45","378.48999999999995","199.55000000000007","211.55000000000007","595.4","BCDEEE+BookmanOldStyle","12.0","245.96999999999997","297.7","0.08688276788713473","0.19054417198522003","0.4451461202552905","False","LAMPIRAN"
"6","Subgolongan ini mencakup","113.45","274.178","213.7500000000001","225.7500000000001","595.4","BCDEEE+BookmanOldStyle","12.0","193.814","297.7","0.17448102116224387","0.19054417198522003","0.26994961370507226","False","LAMPIRAN"
"6","- pertanian serealia seperti gandum, jagung, sorgum, barli (barley),","116.85","523.9780000000001","227.7500000000001","239.7500000000001","595.4","BCDEEE+BookmanOldStyle","12.0","320.41400000000004","297.7","0.038149143432986324","0.1962546187437017","0.6837890493785691","False","LAMPIRAN"
"6","gandum hitam (rye), oat, millet, dan pseudosereal, yakni buah-","134.65","524.38","241.95000000000005","253.95000000000005","595.4","BCDEEE+BookmanOldStyle","12.0","329.515","297.7","0.053434665770910314","0.22615048706751764","0.6545683574067854","False","LAMPIRAN"
"6","buahan dan biji-bijian yang digunakan sebagai serealia, seperti","134.65","524.0260000000001","255.95000000000005","267.95000000000005","595.4","BCDEEE+BookmanOldStyle","12.0","329.338","297.7","0.05313738663083647","0.22615048706751764","0.6539737991266378","False","LAMPIRAN"
"6","kinoa, bayam biji, dan cia;","134.65","290.42199999999997","270.1500000000001","282.1500000000001","595.4","BCDEEE+BookmanOldStyle","12.0","212.536","297.7","0.14303661404098084","0.22615048706751764","0.261625797783003","False","LAMPIRAN"
"6","- pertanian kacang-kacangan, seperti kacang kedelai, kacang tanah,","116.85","524.31","284.1700000000001","296.1700000000001","595.4","BCDEEE+BookmanOldStyle","12.0","320.58","297.7","0.03842794759825327","0.1962546187437017","0.684346657709103","False","LAMPIRAN"
"6","kacang hijau, buncis, buncis besar, kacang panjang, cow peas,","134.65","523.7740000000001","298.1700000000001","310.1700000000001","595.4","BCDEEE+BookmanOldStyle","12.0","329.21200000000005","297.7","0.05292576419213984","0.22615048706751764","0.6535505542492445","False","LAMPIRAN"
"6","miju-miju, lupin, kacang polong, dan pigeon peas;","134.65","430.16999999999996","312.3800000000001","324.3800000000001","595.4","BCDEEE+BookmanOldStyle","12.0","282.40999999999997","297.7","0.02568021498152506","0.22615048706751764","0.49633859590191465","False","LAMPIRAN"
"6","- pertanian biji-bijian penghasil minyak, seperti biji kapas, biji jarak,","116.85","524.196","326.3800000000001","338.3800000000001","595.4","BCDEEE+BookmanOldStyle","12.0","320.523","297.7","0.03833221363789056","0.1962546187437017","0.6841551897883776","False","LAMPIRAN"
"6","biji rami, biji moster, niger seed, biji sesawi, biji wijen, biji","134.65","523.8340000000002","340.58000000000004","352.58000000000004","595.4","BCDEEE+BookmanOldStyle","12.0","329.2420000000001","297.7","0.052976150487067664","0.22615048706751764","0.6536513268391001","False","LAMPIRAN"
"6","safflower, dan biji bunga matahari.","134.65","340.73799999999994","354.58000000000004","366.58000000000004","595.4","BCDEEE+BookmanOldStyle","12.0","237.69399999999996","297.7","0.1007826671145449","0.22615048706751764","0.34613369163587493","False","LAMPIRAN"
"6","Subgolongan ini tidak mencakup","113.45","307.958","368.7800000000001","380.7800000000001","595.4","BCDEEE+BookmanOldStyle","12.0","210.704","297.7","0.1461135371179039","0.19054417198522003","0.32668458179375215","False","LAMPIRAN"
"6","- pertanian padi, lihat subgolongan 0112;","116.85","370.74999999999994","382.7800000000001","394.7800000000001","595.4","BCDEEE+BookmanOldStyle","12.0","243.79999999999995","297.7","0.09052737655357748","0.1962546187437017","0.42643600940544163","False","LAMPIRAN"
"6","- pertanian jagung manis, lihat subgolongan 0113;","116.85","424.89399999999995","396.80000000000007","408.80000000000007","595.4","BCDEEE+BookmanOldStyle","12.0","270.87199999999996","297.7","0.04505878401074913","0.1962546187437017","0.5173731944910984","False","LAMPIRAN"
"6","- pertanian jagung (maize), lupin, dan kale untuk makanan ternak,","116.85","524.0740000000001","411.0000000000001","423.0000000000001","595.4","BCDEEE+BookmanOldStyle","12.0","320.46200000000005","297.7","0.03822976150487077","0.1962546187437017","0.683950285522338","False","LAMPIRAN"
"6","lihat subgolongan 0119;","134.65","277.21","425.0","437.0","595.4","BCDEEE+BookmanOldStyle","12.0","205.93","297.7","0.15413167618407791","0.22615048706751764","0.23943567349680883","False","LAMPIRAN"
"6","- pertanian buah-buahan penghasil minyak, lihat subgolongan","116.85","524.362","439.2","451.2","595.4","BCDEEE+BookmanOldStyle","12.0","320.606","297.7","0.03847161572052403","0.1962546187437017","0.6844339939536446","False","LAMPIRAN"
"6","0126.","134.65","168.09","453.2","465.2","595.4","BCDEEE+BookmanOldStyle","12.0","151.37","297.7","0.2457675512260665","0.22615048706751764","0.05616392341283171","False","LAMPIRAN"
"6","01111 PERTANIAN JAGUNG","70.825","240.194","481.40000000000003","493.40000000000003","595.4","BCDEEE+BookmanOldStyle","12.0","155.5095","297.7","0.23881508229761503","0.11895364460866645","0.284462546187437","True","LAMPIRAN"
"6","Kelompok ini mencakup kegiatan pertanian jagung, termasuk di","113.45","524.138","495.40000000000003","507.40000000000003","595.4","BCDEEE+BookmanOldStyle","12.0","318.79400000000004","297.7","0.03542828350688621","0.19054417198522003","0.6897682230433323","False","LAMPIRAN"
"6","dalamnya kegiatan pengolahan lahan, penanaman, pemeliharaan,","113.45","524.1139999999999","509.63","521.63","595.4","BCDEEE+BookmanOldStyle","12.0","318.782","297.7","0.035408128988915","0.19054417198522003","0.6897279140073899","False","LAMPIRAN"
"6","pemanenan, dan kegiatan pascapanen yang dilakukan sebagai satu","113.45","524.042","523.63","535.63","595.4","BCDEEE+BookmanOldStyle","12.0","318.74600000000004","297.7","0.035347665435001764","0.19054417198522003","0.6896069868995635","False","LAMPIRAN"
"6","rangkaian kegiatan. Kelompok ini juga mencakup kegiatan","113.45","524.018","537.8299999999999","549.8299999999999","595.4","BCDEEE+BookmanOldStyle","12.0","318.73400000000004","297.7","0.03532751091703065","0.19054417198522003","0.6895666778636211","False","LAMPIRAN"
"6","penanaman jagung untuk menghasilkan benih berupa biji. Kelompok","113.45","524.296","551.8299999999999","563.8299999999999","595.4","BCDEEE+BookmanOldStyle","12.0","318.87300000000005","297.7","0.03556096741686271","0.19054417198522003","0.6900335908632853","False","LAMPIRAN"
"6","ini tidak mencakup pertanian jagung manis, lihat kelompok 01133.","113.45","511.4899999999999","566.03","578.03","595.4","BCDEEE+BookmanOldStyle","12.0","312.46999999999997","297.7","0.02480685253611015","0.19054417198522003","0.6685253611017802","False","LAMPIRAN"
"6","01112 PERTANIAN SEREALIA SELAIN PADI DAN JAGUNG","70.825","417.71000000000004","594.03","606.03","595.4","BCDEEE+BookmanOldStyle","12.0","244.2675","297.7","0.08974219012428616","0.11895364460866645","0.5826083305340948","True","LAMPIRAN"
"6","Kelompok ini mencakup kegiatan pertanian serealia selain padi dan","113.45","524.0299999999999","608.23","620.23","595.4","BCDEEE+BookmanOldStyle","12.0","318.73999999999995","297.7","0.035337588176016066","0.19054417198522003","0.689586832381592","False","LAMPIRAN"
"6","jagung, seperti gandum (wheat/oats), sorgum/cantel, barli (barley),","113.45","524.1500000000001","622.25","634.25","595.4","BCDEEE+BookmanOldStyle","12.0","318.80000000000007","297.7","0.03543836076587182","0.19054417198522003","0.6897883775613035","False","LAMPIRAN"
"6","gandum hitam (rye), dan jawawut. Pertanian serealia selain padi dan","113.45","523.958","636.45","648.45","595.4","BCDEEE+BookmanOldStyle","12.0","318.704","297.7","0.03527712462210282","0.19054417198522003","0.6894659052737655","False","LAMPIRAN"
"6","jagung yang dimaksud mencakup kegiatan pengolahan lahan,","113.45","524.802","650.45","662.45","595.4","BCDEEE+BookmanOldStyle","12.0","319.12600000000003","297.7","0.0359858918374203","0.19054417198522003","0.6908834397044005","False","LAMPIRAN"
"6","penanaman, pemeliharaan, pemanenan, dan kegiatan pascapanen","113.45","524.0659999999999","664.6500000000001","676.6500000000001","595.4","BCDEEE+BookmanOldStyle","12.0","318.758","297.7","0.03536781995297278","0.19054417198522003","0.6896472959355054","False","LAMPIRAN"
"6","yang dilakukan sebagai satu rangkaian kegiatan. Kelompok ini juga","113.45","523.9820000000001","678.6500000000001","690.65","595.4","BCDEEE+BookmanOldStyle","11.999999999999972","318.71600000000007","297.7","0.03529727914007403","0.19054417198522003","0.6895062143097079","False","LAMPIRAN"
"6","mencakup kegiatan penanaman tanaman serealia selain padi dan","113.45","523.958","692.65","704.65","595.4","BCDEEE+BookmanOldStyle","12.0","318.704","297.7","0.03527712462210282","0.19054417198522003","0.6894659052737655","False","LAMPIRAN"
"6","jagung untuk menghasilkan benih berupa biji.","113.45","387.338","706.85","718.85","595.4","BCDEEE+BookmanOldStyle","12.0","250.394","297.7","0.07945246892845144","0.19054417198522003","0.4600067181726571","False","LAMPIRAN"
"6","01113 PERTANIAN KEDELAI","70.825","242.51","735.08","747.08","595.4","BCDEEE+BookmanOldStyle","12.0","156.6675","297.7","0.23687017131340277","0.11895364460866645","0.2883523681558616","True","LAMPIRAN"
"6","Kelompok ini mencakup kegiatan pertanian kedelai, termasuk di","113.45","524.174","749.08","761.08","595.4","BCDEEE+BookmanOldStyle","12.0","318.812","297.7","0.035458515283842834","0.19054417198522003","0.6898286865972456","False","LAMPIRAN"
"6","dalamnya kegiatan pengolahan lahan, penanaman, pemeliharaan,","113.45","524.1139999999999","763.28","775.28","595.4","BCDEEE+BookmanOldStyle","12.0","318.782","297.7","0.035408128988915","0.19054417198522003","0.6897279140073899","False","LAMPIRAN"
"6","pemanenan, dan kegiatan pascapanen yang dilakukan sebagai satu","113.45","524.042","777.28","789.28","595.4","BCDEEE+BookmanOldStyle","12.0","318.74600000000004","297.7","0.035347665435001764","0.19054417198522003","0.6896069868995635","False","LAMPIRAN"
"6","rangkaian kegiatan. Kelompok ini tidak mencakup pertanian kedelai","113.45","524.09","791.27","803.27","595.4","BCDEEE+BookmanOldStyle","12.0","318.77000000000004","297.7","0.03538797447094399","0.19054417198522003","0.6896876049714479","False","LAMPIRAN"
"6","sayur/edamame, lihat kelompok 01116.","113.45","349.82199999999995","805.48","817.48","595.4","BCDEEE+BookmanOldStyle","12.000000000000014","231.63599999999997","297.7","0.11095733960362786","0.19054417198522003","0.3969969768223043","False","LAMPIRAN"
"6","01114 PERTANIAN KACANG TANAH","70.825","285.758","833.6750000000001","845.6750000000001","595.4","BCDEEE+BookmanOldStyle","12.0","178.29149999999998","297.7","0.2005517299294592","0.11895364460866645","0.36098925092374873","True","LAMPIRAN"
"6","Kelompok ini mencakup kegiatan pertanian kacang tanah, termasuk","113.45","524.066","847.7","859.7","595.4","BCDEEE+BookmanOldStyle","12.0","318.75800000000004","297.7","0.035367819952972876","0.19054417198522003","0.6896472959355057","False","LAMPIRAN"
"7","- 7 -","271.1","295.7","37.30000000000007","49.30000000000007","595.4","BCDEEE+BookmanOldStyle","12.0","283.4","297.7","0.024017467248908318","0.45532415183070213","0.04131676184077925","False","HALAMAN"
"7","di dalamnya kegiatan pengolahan lahan, penanaman, pemeliharaan,","113.45","524.0899999999999","72.73000000000002","84.73000000000002","595.4","BCDEEE+BookmanOldStyle","12.0","318.77","297.7","0.03538797447094389","0.19054417198522003","0.6896876049714477","False","LAMPIRAN"
"7","pemanenan, dan kegiatan pascapanen yang dilakukan sebagai satu","113.45","524.042","86.92000000000007","98.92000000000007","595.4","BCDEEE+BookmanOldStyle","12.0","318.74600000000004","297.7","0.035347665435001764","0.19054417198522003","0.6896069868995635","False","LAMPIRAN"
"7","rangkaian kegiatan.","113.45","230.77399999999997","100.92000000000007","112.92000000000007","595.4","BCDEEE+BookmanOldStyle","12.0","172.112","297.7","0.21093046691299966","0.19054417198522003","0.1970507222035606","False","LAMPIRAN"
"7","01115 PERTANIAN KACANG HIJAU","70.825","281.92999999999995","129.1300000000001","141.1300000000001","595.4","BCDEEE+BookmanOldStyle","12.0","176.37749999999997","297.7","0.20376637554585156","0.11895364460866645","0.354559959690964","True","LAMPIRAN"
"7","Kelompok ini mencakup kegiatan pertanian kacang hijau, termasuk di","113.45","524.1979999999999","143.33000000000004","155.33000000000004","595.4","BCDEEE+BookmanOldStyle","12.0","318.82399999999996","297.7","0.03547866980181385","0.19054417198522003","0.6898689956331876","False","LAMPIRAN"
